id	sentiment	review
7571	0	"When you visit this Service, certain non-personally identifying information is recorded automatically by the standard operation of our Internet servers."
7572	3	"Information such as the type of browser being used, its operating system, and your computer's Internet Protocol (IP) address (a number that your Internet service provider assigns to your computer whenever you surf the Internet) is gathered in order to facilitate our online operations and to assure an efficient online experience for you."
7573	3	" If you access our Service from a mobile or other device, we may collect information for that device (including operating system, browser, type of device) in order to facilitate our mobile operations and to assure an efficient mobile experience for you. We may use or share this information for security purposes, to generate group statistics about our user community, or as required by law."
7574	1	"For example, MuseScore may collect and store some or all of the following information provided by the social network: your first and last name;your profile picture or its URL;your social network ID number (like your Facebook ID number), which is linked to publicly-available information like your name and profile photo;the social network ID numbers and other public data for your friends;the login e-mail you provided to that social network when you registered with it;your physical location and that of the devices you use to access our Services;your gender;your birthday and/or age range;other publicly-available information on the social network; and/or  any other information that you or the social networks share with MuseScore."
7575	3	"For instance, we may use your IP address or other automatically recorded information, in cooperation with your Internet provider, to attempt to identify you if it is necessary to contact you or to bring legal action against you because you are violating the Terms of Service for use for this Service, may be causing injury to or interference (intentionally or unintentionally) with our company's rights or property, or may be adversely affecting other users of this Service or anyone else who could be harmed by your activities."
7576	1	We may request personally identifying information from you in a variety of contexts.
7577	1	"Additionally, when you ask for help from our Customer Support team, we will collect and store the contact information you give them (generally, your name and e-mail address), information about your activity on our Services, and your user name."
7578	1	"In such cases, the personally identifying information we request may include your name, email address, mailing address and zip code, phone number, and, where appropriate, a valid credit card number with expiration date (collectively, Personal Information)."
7579	0	"In addition, we may collect other non-personally identifying information such as your date of birth, gender, country of residence, language preference, hobbies and other information regarding your interaction with our Service such as your viewing and listening habits, preferences and other customized activities in which you participate."
7580	3	"When you provide Personal Information to us, we may use that data to create a Profile page for you, which will be held in a database using reasonable security measures to protect the data from unauthorized access. "
7581	3	"This information may be used by MuseScore to maintain and improve the content, design, usability, and quality of the Service; to improve your user experience; to generate and provide statistics regarding use of the Service; to deliver customized content and advertising within the Service to users whose behavior indicates that they are interested in a particular subject area, and to develop new products and services."
7582	3	We may use your Personal Information and other non-personally identifying information we collect to update you about our products or services or to contact you about exciting offers of new products or services that we believe may be of interest to you.
7583	4	You have the option to change your mind and to stop us from further sharing your Personal Information with our promotional partners and third-party advertisers by modifying your preferences or by contacting privacy@musescore.com
7584	6	"You can access, review, update and correct Personal Information you have provided us by clicking on the My Profile tab at the top of this page."
7585	4	"If you prefer, you can also contact us by sending an email to privacy@musescore.com and explaining how you would like to modify your preferences."
7586	4	"If you have any questions or complaints about our Privacy Policy, you can contact us at Octaaf Soudanstraat 22, Sint-Denijs-Westrem, 9051 Belgium or privacy@musescore.com."
7587	4	"If you have any questions about this Privacy Policy, please feel free to contact us at nerons.onfire@gmail.com."
7588	1	"We may have acces the following types of information: Information you provide ¨C When you use our products, you may use integrated sevices such as google play service. "
7589	1	"please, note that by using thoses services you might exposed yourself to other users. Those service integrated to our games may ask you."
7590	1	"personal information, such as your nickname, name or email."
7591	1	Please consider that the information we have acces to help us build a better gaming experience and improve the quality of our products.
7592	1	We have acces to the location of our users. 
7593	3	we use this information to know how many users or playing our games and in wich country. 
7594	3	This information is helpful for use to integrate better services in the future such as translation of our futur games.
7595	1	" In general, the information we collect about you relates to the type of device you are using, information that helps us identify your device, how you play our Games and may include information that you submit to us when you voluntarily contact us."
7596	1	We may also collect information from app store platforms and partners and other third parties such as information about your interests and in-app purchases (provided that we never receive your payment or credit card information).
7597	1	The information that we may collect about you through the Services broadly falls into the following categories:
7598	1	Certain parts of our Services may ask you to provide personal information voluntarily.
7599	1	"For example, we will ask for certain information in order for you to submit enquiries to us, such as:"
7600	1	"When you use our Services, we may also collect certain information automatically from you and/or your device which may be considered personal information under applicable data protection laws, such as:"
7601	3	"In addition, we use your information to promote our services and Games in our Games and also in other publisher¡¯s apps and to display third-party advertisements to you."
7602	3	We use your information also for tracking and fraud prevention for advertising purposes and for complying with our legal obligations.
7603	3	We use your information for the following purposes:
7604	3	"We use your information for developing, delivering and improving our Games and other products, services, and content, tailoring our products and services, providing Game updates, technical troubleshooting, understanding and analyzing trends in connection with usage of the Games, and administering the Games."
7605	3	We use your information for showing advertisements for our Games in other publisher¡¯s apps and for displaying third-party advertisements in our Games.
7606	3	"We use your information for cross-promoting our Games and services, meaning to promote one of our Games while you are playing a different Game of ours."
7607	3	We use your information for tracking how our advertising campaigns perform and for identifying and preventing fraud for our advertising campaigns.
7608	3	"We use your information for enhancing the safety and security of our Games, products and services."
7609	3	We use your information for providing customer support to you and to respond to your inquiries.
7610	3	"We use your information when we are required to do so by law, for example, we use your country or region for tax reporting purposes."
7611	3	"To enable us to show in-game ads, we may send your advertising ID and IP-address to advertisers (or ad networks) to enable them to find appropriate ads to serve to you in our games and on third-party properties. "
7612	5	Access the personal data we hold about you.
7613	9	"If you request, we will provide you a copy of your personal data in an electronic format."
7614	6	"You also have the right to correct your data, have your data deleted,"
7615	8	"object how we use or share your data,"
7616	7	and restrict how we use or share your data.
7617	2	"We store your information for as long as needed to provide you with our services. We may store information longer, but only in a way that it cannot be tracked back to you. We delete the information as soon as we do not need it for the purposes as described in this Privacy Policy and in any event no later than five (5) years after your interaction with all of our Games has ceased."
7618	4	"If you have questions or concerns about this Privacy Policy, please contact us via our email: mobwis@gmail.com"
7619	3	How Do We Use Your Information?
7620	1	2. What Personal Information Do We Collect?
7621	1	"We collect personal information from you on a voluntary basis as described below. Our primary goals in collecting and using information is to create your account, provide Services to you, improve our Services, contact you, conduct research and create reports for internal use and for use with our partners."
7622	1	What personal information do we collect?
7623	3	3. How Do We Use Your Information?
7624	3	"We use your personal information to provide and improve our Services, provide you with a personalized experience on our sites, contact you about your account and our Services, provide you customer service, provide you with personalized advertising and marketing, and to detect, prevent, mitigate and investigate fraudulent or illegal activities."
7625	3	Learn More: How Do We Use Your Information?
7626	2	5. How Long Do We Keep Your Personal Information?
7627	2	"We retain your personal information for as long as necessary to provide the Services you have requested, or for other essential purposes such as complying with our legal obligations, resolving disputes, and enforcing our terms of use, end user license agreements, and other contracts in place with third parties, including but not limited to our third party service providers and independent data controllers."
7628	2	"Upon your request to remove your data, we will do our best to remove such data immediately, and in no event will we retain any data requested for removal more than thirty (30) business days after the date of the request."
7629	0	" We do collect non-personally identifiable information regarding Game usage including but not limited to the top country, city and language by aggregate usage as provided by the social networking sites."
7630	6	"9. Your rights to access, control, and correct your personal information"
7631	6	"Learn More : Ways you can access, control, and correct your personal information"
7632	4	"For enquiries regarding this Privacy Policy Notice and personal information, please contact: By Email: Contact Us or privacyofficer@pikpok.com"
7633	1	"With the following privacy policy we would like to provide information on the collection, processing and use of data in connection with the website and the other services of POPCORE (¡°Service¡°). "
7634	1	"POPCORE collects, processes or uses personal data exclusively within the framework of the applicable statutory provisions."
7635	4	We have appointed a data protection officer who may be contacted via privacy@popcore.com.
7636	3	"We as well as our external service partners process your data for the purpose of providing the Service, including providing hard- and software through such external service partners."
7637	3	We process your personal data for the following purposes:
7638	1	"When you visit the POPCORE website, information transmitted to us by your web browser will be recorded automatically."
7639	3	"POPCORE collects this data for the purpose of providing the website on the basis of Art. 6 para. 1 s. 1 lit. f) GDPR, whereby the legitimate interest of POPCORE is the provision of the website."
7640	3	"POPCORE may also use the aforementioned data to ensure proper functioning of POPCORE's website, particularly for IT security purposes. "
7641	1	"When you apply for a job or somehow enter the recruiting process with us your contact details including name, email, address and telephone number, gender, your career history, qualifications, country of residence, language skills and any other personal information you include in your interactions with us. "
7642	1	We may collect some personal information about you from public sources to verify the details that you provide to us.
7643	3	The data we collect are used to improve the quality of our service. 
7644	3	"We process your personal data for fulfilling our contractual or pre contractual obligations (based on Art. 6 para. 1 s. 1 lit. b) GDPR), fulfilling our legal obligations (Art. 6 para. 1 s. 1 lit. c) GDPR) or ¨C as applicable ¨C for the purpose of the employment relationship with you (Section 26 BDSG)."
7645	3	"When necessary and for the purposes of our legitimate interests to maintain adequate records, we may collect and handle information related to medical information, ethnic origin or criminal records,"
7646	3	"POPCORE may collect and analyse statistical data on the use of the Service in aggregated or anonymised form for the development of advertising, for market research purposes, to improve the existing Services and to develop new products. "
7647	2	We process personal data only as long as it is necessary to achieve the purposes or is prescribed by a legal obligation to store the data. 
7648	2	Data we store for legal reasons will be retained for as long as is required by law (up to ten years).
7649	2	"However, data we collect in the course of litigation will be retained for as long as is legally permissible."
7650	2	"Regarding protocols that store network data, we delete the data at regular intervals - the exact time varies according to configuration rules (which can shorten the protocols by size and not by a specified time), whether the data was part of a snapshot that landed in a backup, and whether the protocols are part of a set of protocols that are routinely forwarded to a central protocol repository, but never longer than two years."
7651	5	"the right to access,"
7652	6	"the right to rectification or erasure,"
7653	7	the right to restriction of processing
7654	9	"the right to data portability,"
7655	8	"You further have the right to object, on grounds relating to your particular situation, at any time to processing of your personal data based on Art. 6 para. 1 s. 1 lit. e) or f) GDPR, including profiling based on those provisions."
7656	4	To act according to your rights set forth above you may contact us at privacy@popcore.com.
7657	10	"You also have the right to lodge a complaint with a supervisory authority about our processing of your personal data (for example for Berlin at the Berliner Beauftragte f¨¹r Datenschutz und Informationsfreiheit, email: mailbox@datenschutz-berlin.de)."
7658	1	"We may collect the your location based data, personal information and share your information of the account, profile information, user content, preferences, product and content interets, comminication and marketing preferences, usage activity, purchase history, content you viewed, the apps you visited, device information and operating system."
7659	3	The information allows for more accurate reporting and improvement of the Service.
7660	3	"In addition to some of the specific uses of information we describe in this Privacy Policy, we may use information that we receive to help you efficiently access your information after you sign in, remember information so you will not have to re-enter it during your visit or the next time you visit the Service;"
7661	3	"provide personalized content and information to you and others, which could include online ads or other forms of marketing; develop and test new products and features; monitor metrics such as total number of visitors, traffic, and demographic patterns; diagnose or fix technology problems; automatically update the application on your device. "
7662	1	"The company collects the following personal information at the time of signing up or using the service to ensure seamless member registration, customer service and various services."
7663	1	" Required information: email address, mobile phone number"
7664	1	"Optional information: date of birth, gender"
7665	1	The following information may be generated and collected in the process of service use or business handling.
7666	1	" Information of the user's mobile phone terminal (model name, OS version, mobile firmware version, device identification number, etc.), IP address, cookie, the latest access location"
7667	1	Records at the time of using location-based services
7668	1	"Access time, service use record, faulty use record, etc."
7669	1	When information is unavoidably required for the payment in the course of using free/paid service
7670	1	"Credit card information, wireless carrier information, purchase record and gift card number and/or other payment related information are collected"
7671	1	"Email address, purchase record and additional personal information such as the real name and family relations evidence to demonstrate that the purchase was made by a third party are collected."
7672	3	The company uses the personal information of users collected for the following purposes
7673	3	 To secure communication channels to facilitate the delivery of notifications or the handling of customer complaints
7674	3	"To handle inquiries about the use of paid information, handle conflicts related to the implementation of contract requirements and obligations, and provide customer services"
7675	3	To introduce new services as well as new product launch event information
7676	3	"To provide other contents and authentication service (find my ID/Password, etc.)"
7677	2	" In principle, the company retains a user's personal information from the member registration to the termination of membership. "
7678	6	"If the user requests the correction of errors in the personal information, the applicable personal information will not be used or provided until the correction is completed."
7679	1	"you are required to provide Hongarden Limited with certain Personal Data, such as your email address, username and password"
7680	3	"We may use your email address to send you information about the Services, provide customer support or to notify you of additional Hongarden Limited products and services"
7681	3	You may use your account settings to unsubscribe from notifications from Hongarden Limited.
7682	3	 INFORMATION THAT WE GET FROM YOUR USE OF THE SERVICES
7683	3	"When you use the Services, we automatically collect certain log data, including your IP address, browser type, hardware type, unique device ID, the version of your operating system, your activity within the Services, and your location (based on opt-in location-based services, which rely upon a device's GPS coordinates). We use this information to administer, troubleshoot and improve the Services, and to help us understand how you and our other users use the Site and Services. We may also collect similar information from emails sent to Hongarden Limited's users, which hels us track which emails are opened and which links are clicked by recipients."
7684	6	7. CORRECTING AND UPDATING INFORMATION; DELETING YOUR ACCOUNT
7685	6	correct or update
7686	4	"If you become aware that your child has provided us with Personal Data without your consent, please contact us via our website (www.singnowapp.com)."
7687	0	We do not knowingly collect Personal Data from children under 13.
7688	3	For what purposes do we process your personal data?
7689	3	"We process your personal data in order to provide you with our services connected to the Game, as well as to contact you if we need to"
7690	3	We also process your personal data to collect Game analytics
7691	1	We process the following data: your Game ID (identification number). A Game ID is used to keep your data separate from the data of any other user
7692	1	"The Game ID is a randomly assigned set of symbols, which is not connected to any data that may identify you"
7693	1	"you are assigned a new Game ID; your platform ID (identification number), such as Google Play Services ID"
7694	3	We use these data for synchronization (if you play the Game on different devices) and data recovery; your location data.
7695	1	"These data may contain information about your IP address, state and city of your location. We process these data in order to adjust Game language and currency settings for you"
7696	1	"These data include the operation system of your device and the version of the Game you use, your device ID (identification number), device language, brand and model of your device"
7697	0	"We never collect or process any payment information, such as bank card number, its validity term, your name as written on a bank card, etc. information about in-game events, such as your achievements within the Game, completed Game chapters and actions taken within the Game, etc"
7698	2	We process all the data we collect for as long as you use the Game and 30 months after you stop using the Game.
7699	2	"If you do not use the Game for 30 continuous months, we erase your personal data from our data base, as well as request the same erasure from any third parties whom your data may have been transferred to."
7700	2	We may erase your personal data earlier if we do not need to process such data anymore.
7701	5	"You have the right to access your personal data, which we process.In order to access your personal data, please, send us a message describing your request through our help service within the Game."
7702	6	Right of rectification (correction)
7703	6	You have the right to ask us to replace any inaccurate data about you with accurate data.
7704	6	Right to erasure (deletion)
7705	6	You have the right to ask us to completely delete your personal data.
7706	6	"In order to have your personal data erased (deleted), please, send us a message describing your request through our help service within the Game."
7707	6	"Please, be informed that we will not erase your Game ID, as we need to keep it for our internal records."
7708	8	You have the right to object to processing of your personal data for the purpose of direct marketing.
7709	9	Right to data portability
7710	9	"You have the right to ask us to receive the personal data concerning you, which you have provided to us, in a structured, commonly used and machine-readable format and have the right to transmit those data to another controller."
7711	9	"In order to have your personal data transferred to you, please, send us a message describing your request through our help service within the Game"
7712	7	Right to restriction of processing
7713	7	"In order to restrict processing of your personal data, please, send us a message describing your request and stating the basis of restriction through our help service within the Game."
7714	2	Full deletion of your personal data (including your in-game achievements) may be performed on separate request.
7715	1	"In order to analyze various aspects of Game functioning, we need to collect and process certain information with regard to your interaction with the Game."
7716	4	"In case you have any questions with regard to this Privacy Policy, please, contact us via email at support@swagmasha.com, and we will get back to you as soon as practically possible."
7717	4	"The controller of your personal data is Limited Liability Company ¡°SWAG MASHA¡±Legal address: Republic of Belarus, Minsk 220030, Internatsionalnaya Str. 25a, Office 503, Registration number 193074722"
7718	3	We process your personal data on the ground that such processing is necessary to further our legitimate interests (including:
7719	1	What Personal Data We Use
7720	1	"You provide your mobile number and basic account data (which may include profile name, profile picture and about information) to create a Telegram account."
7721	0	"We don't want to know your real name, gender, age or what you like."
7722	1	"We store messages, photos, videos and documents from your cloud chats on our servers so that you can access your data from any of your devices anytime without having to rely on third-party backups. "
7723	1	We store your up-to-date contacts in order to notify you as soon as one of your contacts signs up for Telegram and to properly display names in notifications.
7724	1	We only need the number and name (first and last) for this to work and store no other data about your contacts.
7725	3	Telegram uses this permission only to confirm receipt of the confirmation call by verifying the number in the call log.
7726	2	"Unless stated otherwise in this Privacy Policy, the personal data that you provide us will only be stored for as long as it is necessary for us to fulfill our obligations in respect of the provision of the Services."
7727	3	"To improve the security of your account, as well as to prevent spam, abuse, and other violations of our Terms of Service, we may collect metadata such as your IP address, devices and Telegram apps you've used, history of username changes, etc."
7728	2	"If collected, this metadata can be kept for 12 months maximum."
7729	3	We may use some aggregated data about how you use Telegram to build useful features.
7730	1	"If you click on links or buttons provided by the bot, the bot can potentially get your IP address (provided that it controls the website to which the link leads)."
7731	6	We will delete this information immediately if you ask us to.
7732	9	request a copy of all your personal data that we store and to transmit that copy to another data controller; 
7733	6	delete (see section 10 below) or amend your personal data;
7734	8	" restrict, or object to, the processing of your personal data; "
7735	6	correct any inaccurate or incomplete personal data we hold on you; and 
7736	10	lodge a complaint with national data protection authorities regarding our processing of your personal data.
7737	6	You can delete your Telegram account by proceeding to the deactivation page.
7738	6	"If you would like to delete your account, you can do this on the deactivation page."
7739	2	"In cloud chats, you can choose to delete a message for all participants within at least 48 hours after sending."
7740	2	Note that deleted messages and original versions of edited messages from supergroups are stored for 48 hours after deletion in order to be shown in the admins log.
7741	2	"By default, if you stop using Telegram and do not come online for at least 6 months, your account will be deleted along with all messages, media, contacts and every other piece of data you store in the Telegram cloud."
7742	1	"When you register on the Site you will be asked to provide certain personal information, including your billing and e-mail address and payment information"
7743	3	"For example, we may store your personal information on a third party server or we may use a third party analytics tool to understand how our Service is being used by customers. "
7744	3	We will use your contact details to send you notifications about the Service and to respond to customer support requests.
7745	6	You may access and change your personal information by logging in to the Site.
7746	1	"In addition, when you use our app we may collect the following information: IP address, Internet service provider, OS version, language of the device, app identifier, app version, independent device identifier, ad identifier, device manufacturer and model, email address, the time zone and the network state (WiFi and so on), times when connected to our service, choice of server location, and the total amount of data transferred per day, etc."
7747	3	We store this to be able to deliver the best possible network experience to you.
7748	0	"For purposes of this Privacy Policy, ¡°non-personal data¡± means information that does not directly identify you."
7749	0	"The types of non-personal data Trials of Heroes may collect and use include, but are not limited to: application properties, including, but not limited to application name, package name and icon installed on your device. Your checkin (include like, recommendation) of a game will be disclosed to all Trials of Heroes users."
7750	0	Trials of Heroes may use and disclose to Trials of Heroes¡¯s partners and contractors the collected non-personal data
7751	3	"for purposes of analyzing usage of the Services, advertisement serving, managing and providing the Services and to further develop the Services and other Trials of Heroes services and products."
7752	1	These companies collect and use information under their own privacy policies.
7753	1	Personal information collected by Trials of Heroes is information voluntarily provided to us by you when you create your account or change your account
7754	1	"information. The information includes your facebook id, name, gender, location and your friends¡¯id on facebook. Trials of Heroes also stores your game checkins, likes, dislikes, recommendations and messages."
7755	3	"Trials of Heroes may use collected personal data for purposes of analyzing usage of the Services, providing customer and technical support, managing and providing Services (including managing advertisement serving) and to further develop the Services and other Trials of Heroes services and products."
7756	1	"In such cases, Trials of Heroes may be able to collect certain information from your social networking profile when your social networking site permits it, and when you consent to allow your social networking site to make that information available to Trials of Heroes."
7757	0	Trials of Heroes does not knowingly collect any personal information from children below the aforementioned age 
7758	4	"If you have any questions about anything in this Policy, please feel free to reach out to us at info@anchorfree.com."
7759	0	Our VPN product will never store or log your IP address beyond the duration of your VPN session
7760	1	There are two basic categories of Personal Information we collect:
7761	1	"You can be assured that the Personal Information we may collect, including your email, IP address, username, or unique mobile ID, is never associated with any online activities you engage in while the Touch VPN is connected"
7762	1	"Additionally, when the Touch VPN is connected, your IP address is stored in encrypted format for the duration of the session and is deleted after you disconnect from the VPN."
7763	1	"When you interact with our Services, we collect the Personal Information that you choose to share with us. "
7764	1	? Personal Information We Collect Automatically When You Use the Services
7765	1	"When you download the Touch VPN app, connect to the Touch VPN, or visit our websites, we and our third party service providers collect information about you or your device automatically."
7766	1	Here¡¯s a fuller explanation of the types of Personal Information collected when you use our Services:
7767	3	"When you launch the Touch VPN app, before you connect to the VPN, we and our service providers collect device-specific information, such as the unique mobile ID, hardware model, operating system version, language, and network information."
7768	3	"We may also use, but never log or store, your IP address to derive your approximate (city-level) location."
7769	3	"We use this information to provide and improve the Services, troubleshoot, and perform analytics on our services."
7770	3	Our service providers may collect IP addresses for marketing attribution purposes.
7771	3	"When you connect to the Touch VPN, we collect your IP address, immediately encrypt it and store it only for the duration of your VPN session."
7772	3	"We may use this information, for example, to ensure that the website functions properly, to determine how many users have visited certain pages or opened messages or newsletters, or to prevent fraud."
7773	1	"? Your IP address may be collected when you visit our websites, but is not stored beyond your visit to our website."
7774	3	We may use your IP address to derive your approximate (city-level) location.
7775	1	"When you visit our websites, we may collect device-specific information, such as the unique mobile ID, hardware model, operating system version, browser type, language, internet service providers and mobile network names. "
7776	3	"We only use it to provide and improve the website, troubleshoot, and perform analytics."
7777	3	? How do we use your Personal Information?
7778	3	"In short, we use your Personal Information to provide you with amazing products and services that we are constantly working to improve."
7779	2	"As stated above, we do not retain your IP address beyond your VPN session and do not log your online activities."
7780	2	"We take measures to delete your Personal Information or keep it in a form that does not allow you to be identified when this information is no longer necessary for the purposes for which we process it, unless we are required by law to keep this information for a longer period."
7781	2	"When determining the retention period, we take into account various criteria, such as the type of products and services requested by or provided to you, the nature and length of our relationship with you, possible re-enrollment with our products or services, the impact on the services we provide to you if we delete some information from or about you, mandatory retention periods provided by law and the statute of limitations."
7782	10	"In addition to the above-mentioned rights, you also have the right to lodge a complaint with a competent supervisory authority subject to applicable law."
7783	4	"If you have any questions about this Privacy Policy, please contact us at info@anchorfree.com or PO Box 60429, Sunnyvale, CA 94088."
7784	7	"We give you control through your settings to limit the data we collect from you and how we use it, and to control things like account security, marketing preferences, apps that can access your account, and address book contacts you¡¯ve uploaded to Twitter. "
7785	3	"In addition to information you share with us, we use your Tweets, content you¡¯ve read, Liked, or Retweeted, and other information to determine what topics you¡¯re interested in, your age, the languages you speak, and other signals to show you more relevant content."
7786	3	" If you do choose to create an account, you must provide us with some personal data so that we can provide our services to you."
7787	1	"On Twitter this includes a display name (for example, ¡°Twitter Moments¡±), a username (for example, @TwitterMoments), a password, and an email address or phone number. "
7788	3	"We use your contact information, such as your email address or phone number, to authenticate your account and keep it - and our services - secure, and to help prevent spam, fraud, and abuse. "
7789	3	"We also use contact information to personalize our services, enable certain account features (for example, for login verification or Twitter via SMS), and to send you information about our services."
7790	3	"Twitter also uses your contact information to market to you as your country¡¯s laws allow, and to help others find your account if your settings permit, including through third-party services and client applications."
7791	3	You can choose to upload and sync your address book on Twitter so that we can help you find and connect with people you know and help others find and connect with you. 
7792	3	We also use this information to better recommend content to you and others.
7793	3	" If you do, we will use information from that service, including your email address, friends, or contacts list, to recommend other accounts or content to you or to recommend your account or content to others. "
7794	7	You can control whether your Periscope account is discoverable by email through your Periscope settings.
7795	7	We share the content of your Direct Messages with the people you¡¯ve sent them to; we do not use them to serve you ads. 
7796	8	Your Privacy and safety settings let you decide
7797	3	"We receive certain information when you use our services or other websites or mobile applications that include our content, and from third parties including advertisers. "
7798	3	"We require information about your signup and current location, which we get from signals such as your IP address or device settings, to securely and reliably set up and maintain your account and to provide our services to you."
7799	3	" - such as your current precise position or places where you¡¯ve previously used Twitter - to operate or personalize our services including with more relevant content like local trends, stories, ads, and suggestions for people to follow"
7800	1	"In order to operate our services, we keep track of how you interact with links across our services."
7801	1	This includes links in emails we send you and links in Tweets that appear on other websites or mobile applications.
7802	3	"If you click on an external link or ad on our services, that advertiser or website operator might figure out that you came from Twitter or Periscope, along with other information associated with the ad you clicked such as characteristics of the audience it was intended to reach."
7803	1	"They may also collect other personal data from you, such as cookie identifiers or your IP address."
7804	1	"Like many websites, we use cookies and similar technologies to collect additional website usage data and to operate our services. "
7805	1	"We receive information when you view content on or otherwise interact with our services, which we refer to as ¡°Log Data,¡± even if you have not created an account. "
7806	1	"For example, when you visit our websites, sign into our services, interact with our email notifications, use your account to authenticate to a third-party service, or visit a third-party service that includes Twitter content, we may receive information about you."
7807	3	"We use information you provide to us and data we receive, including Log Data and data from third parties"
7808	3	", to make inferences like what topics you may be interested in, how old you are, and what languages you speak."
7809	0	We do not collect this data from browsers that we believe to be located in the European Union or EFTA States.
7810	3	" We use the information described in this Privacy Policy to help make our advertising more relevant to you, to measure its effectiveness, and to help recognize your devices to serve you ads on and off of Twitter. "
7811	3	"We use the information we receive to provide you features like cross-posting or cross-service authentication, and to operate our services."
7812	7	"We share or disclose your personal data with your consent or at your direction, such as when you authorize a third-party web client or application to access your account or when you direct us to share your feedback with a business. "
7813	3	"Subject to your settings, we also provide certain third parties with personal data to help us offer or operate our services."
7814	3	"We may share your private personal data with such service providers subject to obligations consistent with this Privacy Policy and any other appropriate confidentiality and security measures, and on the condition that the third parties use your private personal data only on our behalf and pursuant to our instructions."
7815	3	"We share your payment information with payment services providers to process payments; prevent, detect, and investigate fraud or other prohibited activities; facilitate dispute resolution such as chargebacks or refunds; and for other purposes associated with the acceptance of credit and debit cards."
7816	6	You can access or rectify this data at any time. 
7817	8	"We also provide you tools to object, restrict, or withdraw consent where applicable for the use of data you have provided to Twitter. "
7818	6	"If you have registered an account on Twitter, we provide you with tools and account settings to access, correct, delete, or modify the personal data you provided to us and associated with your account. "
7819	9	"You can download certain account information, including your Tweets, by following the instructions here. "
7820	6	"On Periscope, you can request correction, deletion, or modification of your personal data, and download your account information, by following the instructions here."
7821	2	We keep Log Data for a maximum of 18 months.
7822	2	 For up to 30 days after deactivation it is still possible to restore your Twitter account if it was accidentally or wrongfully deactivated.
7823	6	"When you are logged into your Twitter account, you can manage your privacy settings and other account features here at any time."
7824	9	Twitter provides you a means to download the information you have shared through our services by following the steps here.
7825	9	Periscope provides you a means to download the information you have shared through our services by following the steps here.
7826	4	Please let us know by contacting us here or writing to us at the appropriate address below.
7827	4	"If you live in the United States, the data controller responsible for your personal data is Twitter, Inc. with an address of:"
7828	4	"If you live outside the United States, the data controller is Twitter International Company, with an address of:"
7829	4	"If you are located in the European Union or EFTA States, you can confidentially contact Twitter¡¯s Data Protection Officer here."
7830	10	"If you wish to raise a concern about our use of your information (and without prejudice to any other rights you may have), you have the right to do so with your local supervisory authority or Twitter International Company¡¯s lead supervisory authority, the Irish Data Protection Commission. "
7831	10	"If you have a Privacy Shield-related complaint, please contact us here. "
7832	10	"As part of our participation in Privacy Shield, if you have a dispute with us about our adherence to the Principles, we will seek to resolve it through our internal complaint resolution process, alternatively through the independent dispute resolution body JAMS, and under certain conditions, through the Privacy Shield arbitration process."
7833	3	"Our primary goals in collecting and using information is to create your account, provide Services to you, improve our Service, contact you, conduct research and create reports for internal use."
7834	1	"While you are browsing our Sites, your computer¡¯s operating system, Internet Protocol (IP) address, access times, browser type and language and referring Web site addresses may be logged automatically. "
7835	3	"We may use this information to monitor, develop and analyze your use of the Service."
7836	1	"In addition, we may ask you to submit and we may process data that is personal to you, including but not limited to your name, profile photo, gender, age or birthday, links to your profiles on social networking websites and other third party sites, user names and e-mail and mail addresses."
7837	3	We may use this information to create a user profile and provide you services.
7838	3	We may use your email address to contact you about your experience with our Sites and notify you about company news and promotions. Your gender and birthday may be used to analyze user trends and target certain promotions.
7839	3	Your mail address may be used if we have merchandise or other physical promotional materials that we want to send to you.
7840	1	"hese Features may collect your IP address, which page you are visiting on our site, and may set a cookie to enable the Feature to function properly."
7841	1	"When you use any of our products or applications on a mobile platform, we may collect and record certain information such as your unique device ID (persistent/non-persistent), hardware type, media access control(MAC) address, international mobile equipment identity (IMEI), the version of your operating system (OS), your device name, your email address (if you have connected to Facebook or Google+), and your location (based on your Internet Protocol (IP) address)."
7842	1	We may collect your location based information for the purpose of providing you with the correct version of the application.
7843	1	"The information we collect when you connect your user account to an SN Service may include: (1) your name, (2) your SN Service user identification number and/or user name, (3) locale, city, state and country, (4) sex, (5) birth date, (6) email address, (7) profile picture or its URL, and (8) the SN Service user identification numbers for your friends that are also connected to our game(s)."
